date,aqi,Main Pollutant,ozone,PM10,PM25,date_aqi
2017-02-05,39,PM2.5,32,17,39,02/05/2017
2017-02-06,33,Ozone,33,17,15,02/06/2017
2017-02-07,31,Ozone,31,16,23,02/07/2017
2017-02-08,29,PM2.5,27,15,29,02/08/2017
2017-02-09,32,Ozone,32,14,27,02/09/2017
2017-02-10,42,Ozone,42,9,1,02/10/2017
2017-02-11,42,Ozone,42,10,5,02/11/2017
2017-02-12,42,PM2.5,41,16,42,02/12/2017
2017-02-13,67,PM2.5,37,31,67,02/13/2017
2017-02-14,62,PM2.5,36,30,62,02/14/2017
2017-02-15,77,PM2.5,32,39,77,02/15/2017
2017-02-16,85,PM2.5,30,33,85,02/16/2017
2017-02-17,37,Ozone,37,11,10,02/17/2017
2017-02-18,30,Ozone,30,16,7,02/18/2017
2017-02-19,30,Ozone,30,11,15,02/19/2017
2017-02-20,31,Ozone,31,10,14,02/20/2017
2017-02-21,26,PM2.5,22,10,26,02/21/2017
2017-02-22,33,Ozone,33,19,17,02/22/2017
2017-02-23,31,Ozone,31,26,12,02/23/2017
2017-02-24,55,PM10,34,55,8,02/24/2017
2017-02-25,39,Ozone,39,36,8,02/25/2017
2017-02-26,40,Ozone,40,12,9,02/26/2017
2017-02-27,38,Ozone,38,13,10,02/27/2017
2017-02-28,38,Ozone,38,13,8,02/28/2017
2017-03-01,36,Ozone,36,9,6,03/01/2017
2017-03-02,34,Ozone,34,16,5,03/02/2017
2017-03-03,32,Ozone,32,12,27,03/03/2017
2017-03-04,40,Ozone,40,10,22,03/04/2017
2017-03-05,33,Ozone,33,14,15,03/05/2017
2017-03-06,37,Ozone,37,25,23,03/06/2017
2017-03-07,44,Ozone,44,17,9,03/07/2017
2017-03-08,44,Ozone,44,19,10,03/08/2017
2017-03-09,35,Ozone,35,12,26,03/09/2017
2017-03-10,33,Ozone,33,13,29,03/10/2017
2017-03-11,37,PM2.5,31,26,37,03/11/2017
2017-03-12,29,Ozone,29,21,8,03/12/2017
2017-03-13,34,Ozone,34,28,21,03/13/2017
2017-03-14,29,PM2.5,18,12,29,03/14/2017
2017-03-15,19,PM2.5,15,13,19,03/15/2017
2017-03-16,44,Ozone,44,31,3,03/16/2017
2017-03-17,68,PM10,39,68,36,03/17/2017
2017-03-18,42,Ozone,42,13,28,03/18/2017
2017-03-19,46,Ozone,46,28,12,03/19/2017
2017-03-20,45,Ozone,45,44,18,03/20/2017
2017-03-21,47,PM10,39,47,15,03/21/2017
2017-03-22,36,Ozone,36,13,18,03/22/2017
2017-03-23,36,Ozone,36,26,10,03/23/2017
2017-03-24,40,PM10,30,40,29,03/24/2017
2017-03-25,42,Ozone,42,19,5,03/25/2017
2017-03-26,45,Ozone,45,22,18,03/26/2017
2017-03-27,31,Ozone,31,17,9,03/27/2017
2017-03-28,36,PM10,36,36,14,03/28/2017
2017-03-29,36,Ozone,36,17,11,03/29/2017
2017-03-30,40,Ozone,40,21,17,03/30/2017
2017-03-31,39,Ozone,39,38,17,03/31/2017
2017-04-01,38,PM10,35,38,27,04/01/2017
2017-04-02,44,Ozone,44,22,20,04/02/2017
2017-04-03,41,Ozone,41,30,12,04/03/2017
2017-04-04,42,Ozone,42,31,29,04/04/2017
2017-04-05,45,PM10,37,45,25,04/05/2017
2017-04-06,26,PM10,25,26,15,04/06/2017
2017-04-07,43,Ozone,43,15,8,04/07/2017
2017-04-08,44,Ozone,44,20,14,04/08/2017
2017-04-09,36,Ozone,36,13,8,04/09/2017
2017-04-10,33,Ozone,33,27,14,04/10/2017
2017-04-11,47,Ozone,47,27,18,04/11/2017
2017-04-12,39,Ozone,39,20,14,04/12/2017
2017-04-13,29,Ozone,29,11,12,04/13/2017
2017-04-14,40,Ozone,40,25,12,04/14/2017
2017-04-15,39,Ozone,39,14,9,04/15/2017
2017-04-16,41,Ozone,41,17,31,04/16/2017
2017-04-17,30,Ozone,30,14,15,04/17/2017
2017-04-18,38,Ozone,38,15,10,04/18/2017
2017-04-19,47,Ozone,47,20,19,04/19/2017
2017-04-20,45,Ozone,45,22,17,04/20/2017
2017-04-21,41,Ozone,41,14,12,04/21/2017
2017-04-22,43,Ozone,43,20,23,04/22/2017
2017-04-23,44,Ozone,44,14,15,04/23/2017
2017-04-24,37,Ozone,37,15,10,04/24/2017
2017-04-25,36,Ozone,36,10,10,04/25/2017
2017-04-26,33,Ozone,33,9,8,04/26/2017
2017-04-27,38,Ozone,38,15,11,04/27/2017
2017-04-28,32,Ozone,32,13,11,04/28/2017
2017-04-29,36,Ozone,36,17,20,04/29/2017
2017-04-30,37,Ozone,37,16,11,04/30/2017
2017-05-01,41,Ozone,41,20,15,05/01/2017
2017-05-02,35,Ozone,35,19,11,05/02/2017
2017-05-03,40,Ozone,40,29,25,05/03/2017
2017-05-04,35,PM10,30,35,16,05/04/2017
2017-05-05,44,PM10,35,44,15,05/05/2017
2017-05-06,33,Ozone,33,18,16,05/06/2017
2017-05-07,35,Ozone,35,11,9,05/07/2017
2017-05-08,39,Ozone,39,19,19,05/08/2017
2017-05-09,44,Ozone,44,29,15,05/09/2017
2017-05-10,45,Ozone,45,28,17,05/10/2017
2017-05-11,44,PM10,41,44,20,05/11/2017
2017-05-12,34,Ozone,34,18,18,05/12/2017
2017-05-13,36,Ozone,36,12,7,05/13/2017
2017-05-14,35,Ozone,35,12,5,05/14/2017
2017-05-15,39,Ozone,39,19,8,05/15/2017
2017-05-16,33,Ozone,33,16,9,05/16/2017
2017-05-17,30,Ozone,30,24,1,05/17/2017
2017-05-18,33,Ozone,33,21,15,05/18/2017
2017-05-19,38,Ozone,38,20,19,05/19/2017
2017-05-20,39,Ozone,39,21,20,05/20/2017
2017-05-21,42,Ozone,42,19,19,05/21/2017
2017-05-22,43,Ozone,43,29,22,05/22/2017
2017-05-23,47,Ozone,47,30,23,05/23/2017
2017-05-24,55,PM10,50,55,14,05/24/2017
2017-05-25,27,Ozone,27,17,6,05/25/2017
2017-05-26,31,Ozone,31,22,7,05/26/2017
2017-05-27,37,Ozone,37,22,24,05/27/2017
2017-05-28,44,Ozone,44,21,23,05/28/2017
2017-05-29,42,Ozone,42,21,18,05/29/2017
2017-05-30,43,Ozone,43,20,22,05/30/2017
2017-05-31,39,PM10,41,39,24,05/31/2017
2017-06-01,22,PM2.5,40,19,22,06/01/2017
2017-06-02,17,PM10,39,17,10,06/02/2017
2017-06-03,21,PM10,38,21,19,06/03/2017
2017-06-04,16,PM10,37,16,12,06/04/2017
2017-06-05,16,PM2.5,36,16,16,06/05/2017
2017-06-06,20,PM2.5,35,20,20,06/06/2017
2017-06-07,29,PM10,34,29,22,06/07/2017
2017-06-08,32,PM10,33,32,23,06/08/2017
2017-06-09,13,PM10,32,13,10,06/09/2017
2017-06-10,31,Ozone,31,14,13,06/10/2017
2017-06-11,33,Ozone,33,14,7,06/11/2017
2017-06-12,38,Ozone,38,19,10,06/12/2017
2017-06-13,20,Ozone,20,17,16,06/13/2017
2017-06-14,36,Ozone,36,19,15,06/14/2017
2017-06-15,33,Ozone,33,21,22,06/15/2017
2017-06-16,19,Ozone,19,13,5,06/16/2017
2017-06-17,27,Ozone,27,12,10,06/17/2017
2017-06-18,29,Ozone,29,13,25,06/18/2017
2017-06-19,32,Ozone,32,19,16,06/19/2017
2017-06-20,33,Ozone,33,26,20,06/20/2017
2017-06-21,46,Ozone,46,22,11,06/21/2017
2017-06-22,35,Ozone,35,19,8,06/22/2017
2017-06-23,32,Ozone,32,23,23,06/23/2017
2017-06-24,32,Ozone,32,20,23,06/24/2017
2017-06-25,34,Ozone,34,21,20,06/25/2017
2017-06-26,32,PM10,32,32,31,06/26/2017
2017-06-27,44,Ozone,44,22,18,06/27/2017
2017-06-28,36,Ozone,36,24,25,06/28/2017
2017-06-29,31,Ozone,31,19,12,06/29/2017
2017-06-30,32,Ozone,32,25,24,06/30/2017
2017-07-01,40,Ozone,40,23,24,07/01/2017
2017-07-02,46,Ozone,46,23,33,07/02/2017
2017-07-03,45,Ozone,45,29,30,07/03/2017
2017-07-04,54,PM2.5,47,25,54,07/04/2017
2017-07-05,45,Ozone,45,36,39,07/05/2017
2017-07-06,45,PM2.5,42,35,45,07/06/2017
2017-07-07,38,PM10,36,38,35,07/07/2017
2017-07-08,44,Ozone,44,26,35,07/08/2017
2017-07-09,44,Ozone,44,22,36,07/09/2017
2017-07-10,38,Ozone,38,31,29,07/10/2017
2017-07-11,39,Ozone,39,28,23,07/11/2017
2017-07-12,43,Ozone,43,25,26,07/12/2017
2017-07-13,44,Ozone,44,29,20,07/13/2017
2017-07-14,47,Ozone,47,30,28,07/14/2017
2017-07-15,38,Ozone,38,29,36,07/15/2017
2017-07-16,40,Ozone,40,19,11,07/16/2017
2017-07-17,39,Ozone,39,20,19,07/17/2017
2017-07-18,39,PM2.5,38,28,39,07/18/2017
2017-07-19,45,PM2.5,43,32,45,07/19/2017
2017-07-20,44,Ozone,44,31,35,07/20/2017
2017-07-21,38,Ozone,38,26,34,07/21/2017
2017-07-22,39,Ozone,39,25,32,07/22/2017
2017-07-23,36,Ozone,36,23,31,07/23/2017
2017-07-24,40,Ozone,40,27,20,07/24/2017
2017-07-25,38,Ozone,38,26,17,07/25/2017
2017-07-26,39,Ozone,39,31,25,07/26/2017
2017-07-27,47,PM2.5,44,36,47,07/27/2017
2017-07-28,41,Ozone,41,29,40,07/28/2017
2017-07-29,44,Ozone,44,27,23,07/29/2017
2017-07-30,44,Ozone,44,23,26,07/30/2017
2017-07-31,40,Ozone,40,27,32,07/31/2017
2017-08-01,61,PM2.5,42,43,61,08/01/2017
2017-08-02,45,PM2.5,30,36,45,08/02/2017
2017-08-03,67,PM2.5,41,38,67,08/03/2017
2017-08-04,64,PM10,38,64,62,08/04/2017
2017-08-05,50,PM2.5,33,26,50,08/05/2017
2017-08-06,56,PM2.5,39,32,56,08/06/2017
2017-08-07,68,PM2.5,44,53,68,08/07/2017
2017-08-08,86,PM2.5,44,47,86,08/08/2017
2017-08-09,69,PM2.5,46,46,69,08/09/2017
2017-08-10,64,PM2.5,45,53,64,08/10/2017
2017-08-11,75,PM2.5,44,53,75,08/11/2017
2017-08-12,101,PM2.5,50,52,101,08/12/2017
2017-08-13,81,PM2.5,32,37,81,08/13/2017
2017-08-14,35,Ozone,35,18,25,08/14/2017
2017-08-15,40,Ozone,40,22,30,08/15/2017
2017-08-16,43,Ozone,43,29,41,08/16/2017
2017-08-17,51,PM2.5,43,39,51,08/17/2017
2017-08-18,46,Ozone,46,28,39,08/18/2017
2017-08-19,38,Ozone,38,21,17,08/19/2017
2017-08-20,59,PM2.5,41,31,59,08/20/2017
2017-08-21,53,PM2.5,33,28,53,08/21/2017
2017-08-22,36,PM2.5,35,27,36,08/22/2017
2017-08-23,62,PM2.5,48,42,62,08/23/2017
2017-08-24,63,PM2.5,43,34,63,08/24/2017
2017-08-25,46,Ozone,46,24,25,08/25/2017
2017-08-26,41,Ozone,41,19,31,08/26/2017
2017-08-27,42,Ozone,42,20,26,08/27/2017
2017-08-28,58,PM2.5,38,38,58,08/28/2017
2017-08-29,94,PM2.5,40,56,94,08/29/2017
2017-08-30,108,PM2.5,45,59,108,08/30/2017
2017-08-31,88,PM2.5,45,52,88,08/31/2017
2017-09-01,66,PM2.5,44,45,66,09/01/2017
2017-09-02,79,PM2.5,44,40,79,09/02/2017
2017-09-03,136,PM2.5,49,61,136,09/03/2017
2017-09-04,112,PM2.5,41,100,112,09/04/2017
2017-09-05,153,PM2.5,38,89,153,09/05/2017
2017-09-06,213,PM2.5,35,114,213,09/06/2017
2017-09-07,250,PM2.5,36,137,250,09/07/2017
2017-09-08,248,PM2.5,37,137,248,09/08/2017
2017-09-09,176,PM2.5,39,100,176,09/09/2017
2017-09-10,75,PM2.5,40,42,75,09/10/2017
2017-09-11,100,PM2.5,41,59,100,09/11/2017
2017-09-12,125,PM2.5,43,68,125,09/12/2017
2017-09-13,161,PM2.5,54,102,161,09/13/2017
2017-09-14,82,PM2.5,26,42,82,09/14/2017
2017-09-15,58,PM2.5,29,29,58,09/15/2017
2017-09-16,75,PM2.5,29,27,75,09/16/2017
2017-09-17,57,PM2.5,28,32,57,09/17/2017
2017-09-18,41,PM2.5,23,26,41,09/18/2017
2017-09-19,25,Ozone,25,11,9,09/19/2017
2017-09-20,21,Ozone,21,10,3,09/20/2017
2017-09-21,26,Ozone,26,12,11,09/21/2017
2017-09-22,19,Ozone,19,14,18,09/22/2017
2017-09-23,18,PM2.5,17,13,18,09/23/2017
2017-09-24,29,PM2.5,19,14,29,09/24/2017
2017-09-25,38,PM2.5,20,18,38,09/25/2017
2017-09-26,37,PM2.5,25,21,37,09/26/2017
2017-09-27,28,PM2.5,26,19,28,09/27/2017
2017-09-28,49,PM2.5,22,29,49,09/28/2017
2017-09-29,35,PM2.5,28,34,35,09/29/2017
2017-09-30,34,Ozone,34,24,16,09/30/2017
2017-10-01,27,Ozone,27,11,8,10/01/2017
2017-10-02,19,Ozone,19,10,15,10/02/2017
2017-10-03,20,PM2.5,23,19,20,10/03/2017
2017-10-04,48,PM2.5,27,20,48,10/04/2017
2017-10-05,32,PM2.5,32,22,32,10/05/2017
2017-10-06,41,Ozone,41,29,33,10/06/2017
2017-10-07,37,Ozone,37,20,8,10/07/2017
2017-10-08,25,PM2.5,25,16,25,10/08/2017
2017-10-09,29,Ozone,29,18,21,10/09/2017
2017-10-10,34,PM2.5,24,24,34,10/10/2017
2017-10-11,25,PM2.5,23,17,25,10/11/2017
2017-10-12,33,PM2.5,21,13,33,10/12/2017
2017-10-13,31,PM2.5,20,13,31,10/13/2017
2017-10-14,23,PM2.5,22,14,23,10/14/2017
2017-10-15,44,PM2.5,24,15,44,10/15/2017
2017-10-16,41,PM2.5,36,22,41,10/16/2017
2017-10-17,45,PM10,35,45,28,10/17/2017
2017-10-18,30,PM10,34,30,22,10/18/2017
2017-10-19,35,PM2.5,33,27,35,10/19/2017
2017-10-20,15,PM2.5,32,13,15,10/20/2017
2017-10-21,8,PM10,31,8,4,10/21/2017
2017-10-22,9,PM10,30,9,3,10/22/2017
2017-10-23,24,PM2.5,29,19,24,10/23/2017
2017-10-24,54,PM2.5,28,29,54,10/24/2017
2017-10-25,48,PM2.5,25,27,48,10/25/2017
2017-10-26,28,Ozone,28,16,22,10/26/2017
2017-10-27,52,PM2.5,22,26,52,10/27/2017
2017-10-28,60,PM2.5,15,25,60,10/28/2017
2017-10-29,33,Ozone,33,19,25,10/29/2017
2017-10-30,49,PM2.5,30,31,49,10/30/2017
2017-10-31,61,PM2.5,21,34,61,10/31/2017
2017-11-01,31,PM2.5,24,19,31,11/01/2017
2017-11-02,30,PM2.5,25,20,30,11/02/2017
2017-11-03,26,PM2.5,26,16,26,11/03/2017
2017-11-04,78,PM2.5,19,22,78,11/04/2017
2017-11-05,43,PM2.5,31,19,43,11/05/2017
2017-11-06,38,PM2.5,31,14,38,11/06/2017
2017-11-07,67,PM2.5,25,24,67,11/07/2017
2017-11-08,57,PM2.5,26,28,57,11/08/2017
2017-11-09,77,PM2.5,23,37,77,11/09/2017
2017-11-10,54,PM2.5,22,25,54,11/10/2017
2017-11-11,68,PM2.5,10,23,68,11/11/2017
2017-11-12,70,PM2.5,9,21,70,11/12/2017
2017-11-13,40,PM2.5,30,16,40,11/13/2017
2017-11-14,29,Ozone,29,21,25,11/14/2017
2017-11-15,59,PM2.5,19,43,59,11/15/2017
2017-11-16,31,Ozone,31,20,28,11/16/2017
2017-11-17,28,Ozone,28,19,8,11/17/2017
2017-11-18,31,PM10,31,31,22,11/18/2017
2017-11-19,46,PM2.5,33,37,46,11/19/2017
2017-11-20,36,Ozone,36,13,2,11/20/2017
2017-11-21,25,PM2.5,25,18,25,11/21/2017
2017-11-22,26,PM2.5,13,17,26,11/22/2017
2017-11-23,31,Ozone,31,7,0,11/23/2017
2017-11-24,30,Ozone,30,23,4,11/24/2017
2017-11-25,34,PM2.5,28,33,34,11/25/2017
2017-11-26,59,PM2.5,33,23,59,11/26/2017
2017-11-27,33,Ozone,33,13,2,11/27/2017
2017-11-28,57,PM10,32,57,17,11/28/2017
2017-11-29,25,Ozone,25,19,15,11/29/2017
2017-11-30,49,PM10,24,49,30,11/30/2017
2017-12-01,36,PM10,22,36,20,12/01/2017
2017-12-02,26,Ozone,26,21,22,12/02/2017
2017-12-03,22,PM2.5,19,11,22,12/03/2017
2017-12-04,27,Ozone,27,19,17,12/04/2017
2017-12-05,43,PM10,25,43,34,12/05/2017
2017-12-06,20,PM10,23,20,4,12/06/2017
2017-12-07,23,PM10,22,23,16,12/07/2017
2017-12-08,28,PM2.5,20,19,28,12/08/2017
2017-12-09,31,PM2.5,18,19,31,12/09/2017
2017-12-10,54,PM2.5,17,21,54,12/10/2017
2017-12-11,51,PM2.5,15,23,51,12/11/2017
2017-12-12,59,PM2.5,14,32,59,12/12/2017
2017-12-13,53,PM2.5,13,16,53,12/13/2017
2017-12-14,57,PM2.5,22,15,57,12/14/2017
2017-12-15,56,PM2.5,22,14,56,12/15/2017
2017-12-16,47,PM2.5,25,14,47,12/16/2017
2017-12-17,27,Ozone,27,14,20,12/17/2017
2017-12-18,31,Ozone,31,9,20,12/18/2017
2017-12-19,34,Ozone,34,7,17,12/19/2017
2017-12-20,31,Ozone,31,12,30,12/20/2017
2017-12-21,42,PM2.5,26,15,42,12/21/2017
2017-12-22,34,Ozone,34,13,30,12/22/2017
2017-12-23,61,PM2.5,30,14,61,12/23/2017
2017-12-24,54,PM2.5,31,12,54,12/24/2017
2017-12-25,43,PM2.5,33,10,43,12/25/2017
2017-12-26,33,PM2.5,32,11,33,12/26/2017
2017-12-27,54,PM2.5,25,12,54,12/27/2017
2017-12-28,63,PM2.5,32,14,63,12/28/2017
2017-12-29,32,PM10,31,32,24,12/29/2017
2017-12-30,31,PM10,30,31,26,12/30/2017
2017-12-31,53,PM2.5,27,11,53,12/31/2017
2018-01-01,36,PM2.5,23,10,36,01/01/2018
2018-01-02,52,PM2.5,29,12,52,01/02/2018
2018-01-03,43,PM2.5,27,12,43,01/03/2018
2018-01-04,60,PM2.5,19,15,60,01/04/2018
2018-01-05,68,PM2.5,18,19,68,01/05/2018
2018-01-06,75,PM2.5,20,23,75,01/06/2018
2018-01-07,27,Ozone,27,10,19,01/07/2018
2018-01-08,46,PM2.5,23,22,46,01/08/2018
2018-01-09,60,PM2.5,24,18,60,01/09/2018
2018-01-10,30,Ozone,30,14,12,01/10/2018
2018-01-11,27,Ozone,27,11,13,01/11/2018
2018-01-12,34,PM2.5,16,11,34,01/12/2018
2018-01-13,55,PM2.5,17,17,55,01/13/2018
2018-01-14,35,PM2.5,21,10,35,01/14/2018
2018-01-15,28,Ozone,28,12,21,01/15/2018
2018-01-16,26,Ozone,26,23,19,01/16/2018
2018-01-17,47,PM2.5,19,24,47,01/17/2018
2018-01-18,43,PM2.5,27,14,43,01/18/2018
2018-01-19,33,Ozone,33,10,12,01/19/2018
2018-01-20,30,Ozone,30,9,13,01/20/2018
2018-01-21,36,PM2.5,25,21,36,01/21/2018
2018-01-22,33,Ozone,33,29,19,01/22/2018
2018-01-23,39,PM10,32,39,26,01/23/2018
2018-01-24,23,PM2.5,20,10,23,01/24/2018
2018-01-25,34,Ozone,34,20,21,01/25/2018
2018-01-26,32,Ozone,32,18,7,01/26/2018
2018-01-27,31,Ozone,31,9,16,01/27/2018
2018-01-28,27,PM2.5,26,12,27,01/28/2018
2018-01-29,51,PM2.5,32,15,51,01/29/2018
2018-01-30,38,Ozone,38,16,2,01/30/2018
2018-01-31,44,PM10,37,44,15,01/31/2018
2018-02-01,32,PM10,29,32,22,02/01/2018
2018-02-02,23,Ozone,23,11,8,02/02/2018
2018-02-03,26,Ozone,26,14,9,02/03/2018
2018-02-04,34,Ozone,34,14,15,02/04/2018
2018-02-05,40,Ozone,40,12,3,02/05/2018
2018-02-06,39,Ozone,39,14,31,02/06/2018
2018-02-07,21,Ozone,21,17,19,02/07/2018
2018-02-08,41,Ozone,41,25,7,02/08/2018
2018-02-09,40,Ozone,40,24,22,02/09/2018
2018-02-10,34,PM2.5,33,34,34,02/10/2018
2018-02-11,40,Ozone,40,32,23,02/11/2018
2018-02-12,43,PM10,38,43,40,02/12/2018
2018-02-13,58,PM2.5,33,49,58,02/13/2018
2018-02-14,52,PM2.5,38,27,52,02/14/2018
2018-02-15,38,Ozone,38,12,12,02/15/2018
2018-02-16,32,Ozone,32,12,21,02/16/2018
2018-02-17,39,Ozone,39,12,28,02/17/2018
2018-02-18,39,Ozone,39,14,0,02/18/2018
2018-02-19,38,Ozone,38,9,30,02/19/2018
2018-02-20,38,Ozone,38,12,34,02/20/2018
2018-02-21,59,PM2.5,39,16,59,02/21/2018
2018-02-22,42,Ozone,42,11,21,02/22/2018
2018-02-23,38,Ozone,38,17,30,02/23/2018
2018-02-24,39,Ozone,39,12,17,02/24/2018
2018-02-25,40,Ozone,40,6,12,02/25/2018
2018-02-26,40,Ozone,40,9,15,02/26/2018
2018-02-27,39,Ozone,39,12,9,02/27/2018
2018-02-28,36,Ozone,36,10,15,02/28/2018
2018-03-01,39,Ozone,39,14,15,03/01/2018
2018-03-02,40,Ozone,40,13,22,03/02/2018
2018-03-03,45,PM2.5,39,16,45,03/03/2018
2018-03-04,39,Ozone,39,31,5,03/04/2018
2018-03-05,37,Ozone,37,17,25,03/05/2018
2018-03-06,38,Ozone,38,28,35,03/06/2018
2018-03-07,67,PM2.5,40,45,67,03/07/2018
2018-03-08,52,PM2.5,26,23,52,03/08/2018
2018-03-09,42,Ozone,42,10,3,03/09/2018
2018-03-10,44,Ozone,44,29,27,03/10/2018
2018-03-11,40,Ozone,40,33,28,03/11/2018
2018-03-12,65,PM10,44,65,36,03/12/2018
2018-03-13,66,PM10,42,66,18,03/13/2018
2018-03-14,41,PM10,38,41,37,03/14/2018
2018-03-15,56,PM2.5,34,29,56,03/15/2018
2018-03-16,41,PM10,34,41,25,03/16/2018
2018-03-17,44,Ozone,44,26,10,03/17/2018
2018-03-18,43,Ozone,43,20,11,03/18/2018
2018-03-19,37,Ozone,37,19,10,03/19/2018
2018-03-20,54,PM10,39,54,22,03/20/2018
2018-03-21,57,PM10,43,57,22,03/21/2018
2018-03-22,36,Ozone,36,20,11,03/22/2018
2018-03-23,43,Ozone,43,34,15,03/23/2018
2018-03-24,42,Ozone,42,22,19,03/24/2018
2018-03-25,43,Ozone,43,25,10,03/25/2018
2018-03-26,40,Ozone,40,31,14,03/26/2018
2018-03-27,52,PM10,33,52,5,03/27/2018
2018-03-28,45,Ozone,45,35,10,03/28/2018
2018-03-29,47,Ozone,47,42,30,03/29/2018
2018-03-30,45,Ozone,45,35,13,03/30/2018
2018-03-31,45,Ozone,45,26,13,03/31/2018
2018-04-01,44,Ozone,44,18,23,04/01/2018
2018-04-02,48,Ozone,48,22,26,04/02/2018
2018-04-03,43,Ozone,43,14,30,04/03/2018
2018-04-04,49,Ozone,49,19,37,04/04/2018
2018-04-05,51,Ozone,51,19,33,04/05/2018
2018-04-06,46,Ozone,46,27,20,04/06/2018
2018-04-07,41,Ozone,41,19,31,04/07/2018
2018-04-08,34,Ozone,34,11,13,04/08/2018
2018-04-09,32,Ozone,32,28,13,04/09/2018
2018-04-10,30,Ozone,30,29,27,04/10/2018
2018-04-11,40,Ozone,40,22,19,04/11/2018
2018-04-12,37,Ozone,37,14,8,04/12/2018
2018-04-13,38,Ozone,38,21,8,04/13/2018
2018-04-14,44,Ozone,44,19,8,04/14/2018
2018-04-15,47,Ozone,47,22,23,04/15/2018
2018-04-16,44,Ozone,44,14,8,04/16/2018
2018-04-17,37,Ozone,37,21,6,04/17/2018
2018-04-18,47,Ozone,47,28,12,04/18/2018
2018-04-19,46,Ozone,46,29,23,04/19/2018
2018-04-20,59,PM10,45,59,20,04/20/2018
2018-04-21,49,Ozone,49,27,29,04/21/2018
2018-04-22,50,Ozone,50,17,20,04/22/2018
2018-04-23,44,Ozone,44,27,7,04/23/2018
2018-04-24,46,Ozone,46,30,28,04/24/2018
2018-04-25,50,Ozone,50,43,32,04/25/2018
2018-04-26,54,PM10,49,54,37,04/26/2018
2018-04-27,58,PM10,44,58,28,04/27/2018
2018-04-28,45,Ozone,45,43,38,04/28/2018
2018-04-29,37,Ozone,37,15,16,04/29/2018
2018-04-30,36,Ozone,36,15,14,04/30/2018
2018-05-01,47,Ozone,47,16,13,05/01/2018
2018-05-02,42,Ozone,42,19,25,05/02/2018
2018-05-03,46,Ozone,46,32,28,05/03/2018
2018-05-04,46,Ozone,46,38,28,05/04/2018
2018-05-05,43,Ozone,43,26,25,05/05/2018
2018-05-06,41,Ozone,41,20,17,05/06/2018
2018-05-07,39,Ozone,39,16,13,05/07/2018
2018-05-08,41,Ozone,41,26,18,05/08/2018
2018-05-09,25,PM10,23,25,18,05/09/2018
2018-05-10,33,Ozone,33,13,18,05/10/2018
2018-05-11,35,Ozone,35,13,13,05/11/2018
2018-05-12,47,Ozone,47,22,35,05/12/2018
2018-05-13,42,Ozone,42,21,33,05/13/2018
2018-05-14,46,PM10,46,46,37,05/14/2018
2018-05-15,44,Ozone,44,33,43,05/15/2018
2018-05-16,48,Ozone,48,40,40,05/16/2018
2018-05-17,28,Ozone,28,20,23,05/17/2018
2018-05-18,13,PM10,34,13,10,05/18/2018
2018-05-19,40,Ozone,40,15,13,05/19/2018
2018-05-20,37,Ozone,37,16,20,05/20/2018
2018-05-21,43,Ozone,43,24,24,05/21/2018
2018-05-22,51,Ozone,51,29,30,05/22/2018
2018-05-23,49,Ozone,49,27,20,05/23/2018
2018-05-24,35,Ozone,35,19,23,05/24/2018
2018-05-25,47,Ozone,47,30,31,05/25/2018
2018-05-26,33,Ozone,33,19,18,05/26/2018
2018-05-27,37,Ozone,37,15,30,05/27/2018
2018-05-28,35,Ozone,35,14,28,05/28/2018
2018-05-29,40,Ozone,40,20,25,05/29/2018
2018-05-30,48,Ozone,48,17,16,05/30/2018
2018-05-31,31,Ozone,31,17,15,05/31/2018
2018-06-01,27,Ozone,27,12,12,06/01/2018
2018-06-02,38,Ozone,38,17,25,06/02/2018
2018-06-03,33,Ozone,33,21,25,06/03/2018
2018-06-04,44,Ozone,44,17,11,06/04/2018
2018-06-05,44,Ozone,44,19,16,06/05/2018
2018-06-06,61,Ozone,61,23,27,06/06/2018
2018-06-07,44,Ozone,44,32,37,06/07/2018
2018-06-08,47,Ozone,47,28,35,06/08/2018
2018-06-09,36,Ozone,36,21,28,06/09/2018
2018-06-10,30,Ozone,30,9,3,06/10/2018
2018-06-11,29,Ozone,29,14,12,06/11/2018
2018-06-12,35,Ozone,35,13,20,06/12/2018
2018-06-13,31,Ozone,31,21,19,06/13/2018
2018-06-14,30,Ozone,30,19,10,06/14/2018
2018-06-15,36,Ozone,36,15,13,06/15/2018
2018-06-16,33,Ozone,33,16,5,06/16/2018
2018-06-17,32,Ozone,32,14,20,06/17/2018
2018-06-18,36,Ozone,36,15,18,06/18/2018
2018-06-19,35,Ozone,35,15,29,06/19/2018
2018-06-20,44,Ozone,44,20,31,06/20/2018
2018-06-21,35,Ozone,35,19,23,06/21/2018
2018-06-22,36,Ozone,36,21,25,06/22/2018
2018-06-23,25,Ozone,25,11,24,06/23/2018
2018-06-24,33,PM2.5,29,14,33,06/24/2018
2018-06-25,48,Ozone,48,19,18,06/25/2018
2018-06-26,41,Ozone,41,16,9,06/26/2018
2018-06-27,41,Ozone,41,22,23,06/27/2018
2018-06-28,38,Ozone,38,23,19,06/28/2018
2018-06-29,30,Ozone,30,16,19,06/29/2018
2018-06-30,25,Ozone,25,13,22,06/30/2018
2018-07-01,32,Ozone,32,12,17,07/01/2018
2018-07-02,36,Ozone,36,19,5,07/02/2018
